Season,Week,Contestant,Result,Est_Fan_Vote,Certainty_Std,Sample_Size,Mode
16,8,Kellie Pickler,Safe,0.17084063598528704,0.08406871428905795,49282,Hard
16,8,Sean Lowe,Eliminated,0.0005649150493688741,0.0028383687511841817,49282,Hard
16,8,Zendaya,Safe,0.5132102273533469,0.11179992833948496,49282,Hard
16,9,Alexandra Raisman,Safe,0.3857374761062409,0.1249053459080857,48826,Hard
16,9,Ingo Rademacher,Eliminated,0.0007817537170552962,0.004105946285833987,48826,Hard
16,9,Jacoby Jones,Safe,0.3843792455665183,0.12545486462380978,48826,Hard
16,9,Kellie Pickler,Safe,0.20023509282612484,0.10243579319349819,48826,Hard
16,9,Zendaya,Safe,0.0288664317840567,0.04313011595662689,48826,Hard
17,2,Amber Riley,Safe,0.08476628606688627,0.04301274989984956,1839,Hard
17,2,Bill Engvall,Safe,0.010278800050656078,0.01487652879701226,1839,Hard
17,2,Bill Nye,Safe,0.015127306781265155,0.01440253461266372,1839,Hard
17,2,Brant Daugherty,Safe,0.043143795351375316,0.02968974816392476,1839,Hard
17,2,Christina Milian,Safe,0.16884876371089674,0.05760999496312304,1839,Hard
17,2,Corbin Bleu,Safe,0.3352167748585674,0.0705188122266175,1839,Hard
17,2,Elizabeth Berkley Lauren,Safe,0.16769429598172708,0.055797116602318876,1839,Hard
17,2,Jack Osbourne,Safe,0.0825179948021378,0.04088027416692661,1839,Hard
17,2,Keyshawn Johnson,Eliminated,0.0001818400588655458,0.000699586565734197,1839,Hard
17,2,Leah Remini,Safe,0.08397743045072315,0.04184623896482587,1839,Hard
17,2,"Nicole ""Snooki"" Polizzi",Safe,0.005558580069697977,0.012479449681650302,1839,Hard
17,2,Valerie Harper,Safe,0.00268813181720175,0.007057248481424036,1839,Hard
17,3,Amber Riley,Safe,0.05515934157353699,0.04167805929488256,31504,Hard
17,3,Bill Engvall,Safe,0.05478204753196881,0.04179803911064396,31504,Hard
17,3,Bill Nye,Eliminated,1.3964311436433255e-05,0.00033353918149525203,31504,Hard
17,3,Brant Daugherty,Safe,0.28952514998820456,0.08338501853034394,31504,Hard
17,3,Christina Milian,Safe,0.1672847655509539,0.06911371506965588,31504,Hard
17,3,Corbin Bleu,Safe,0.1665184292371697,0.06873596452908086,31504,Hard
17,3,Elizabeth Berkley Lauren,Safe,0.09653689268716563,0.05405085572913504,31504,Hard
17,3,Jack Osbourne,Safe,0.01847887020967891,0.024904886688864952,31504,Hard
17,3,Leah Remini,Safe,0.05468951422815114,0.04168544106437209,31504,Hard
17,3,"Nicole ""Snooki"" Polizzi",Safe,0.09592078599096884,0.05392094144730169,31504,Hard
17,3,Valerie Harper,Safe,0.0010902386907632124,0.006122655600371019,31504,Hard
17,4,Amber Riley,Safe,0.28503165819423654,0.07418266082629299,49472,Hard
17,4,Bill Engvall,Safe,0.004116007289522989,0.010481144167406833,49472,Hard
17,4,Brant Daugherty,Safe,0.0040370785306593415,0.010303418572401777,49472,Hard
17,4,Christina Milian,Safe,0.034258784518579354,0.02980789559185786,49472,Hard
17,4,Corbin Bleu,Safe,0.2847363833552227,0.073987726679805,49472,Hard
17,4,Elizabeth Berkley Lauren,Safe,0.28470497809537537,0.07442868556641469,49472,Hard
17,4,Jack Osbourne,Safe,0.034195382192779976,0.0296884928873313,49472,Hard
17,4,Leah Remini,Safe,0.03457729733672261,0.029995036956525677,49472,Hard
17,4,"Nicole ""Snooki"" Polizzi",Safe,0.03415250023700629,0.029740075432083506,49472,Hard
17,4,Valerie Harper,Eliminated,0.00018993024989161567,0.0010897369362336076,49472,Hard
17,5,Amber Riley,Safe,0.10971364472913837,0.08309237980770573,457,Hard
17,5,Bill Engvall,Safe,0.10154186956017888,0.06632575708046032,457,Hard
17,5,Brant Daugherty,Safe,0.12580695871930983,0.08144174799667418,457,Hard
17,5,Christina Milian,Eliminated,0.016739669189206993,0.01176542002326597,457,Hard
17,5,Corbin Bleu,Safe,0.15530904239922383,0.09890017689121704,457,Hard
17,5,Elizabeth Berkley Lauren,Safe,0.11610134773426525,0.07833323828343772,457,Hard
17,5,Jack Osbourne,Safe,0.1367204534813097,0.09005296764432005,457,Hard
17,5,Leah Remini,Safe,0.10414930396266307,0.06380211835625076,457,Hard
17,5,"Nicole ""Snooki"" Polizzi",Safe,0.13391771022470414,0.09407496279486074,457,Hard
17,7,Amber Riley,Safe,0.36823815157521894,0.08070798671080011,168,Hard
17,7,Bill Engvall,Safe,0.02799058451884146,0.021107896166864724,168,Hard
17,7,Brant Daugherty,Safe,0.0970002614642309,0.0532478943655355,168,Hard
17,7,Corbin Bleu,Safe,0.3732684976483451,0.08574082614651005,168,Hard
17,7,Elizabeth Berkley Lauren,Safe,0.018481569436936247,0.024230640503577767,168,Hard
17,7,Jack Osbourne,Safe,0.09581455587494532,0.05058044202276954,168,Hard
17,7,Leah Remini,Safe,0.018178630292861164,0.01975251559152613,168,Hard
17,7,"Nicole ""Snooki"" Polizzi",Eliminated,0.0010277491886209991,0.0015680825856185022,168,Hard
17,8,Amber Riley,Safe,0.06553106619927539,0.045026005789558024,2710,Soft
17,8,Bill Engvall,Safe,0.010628838137023418,0.022821812418413235,2710,Soft
17,8,Brant Daugherty,Eliminated,0.007380905420097062,0.008364613540277751,2710,Soft
17,8,Corbin Bleu,Safe,0.40944746088427986,0.09342259706235241,2710,Soft
17,8,Elizabeth Berkley Lauren,Safe,0.03181025359316758,0.027481281296551505,2710,Soft
17,8,Jack Osbourne,Safe,0.41057799200362477,0.094205333525582,2710,Soft
17,8,Leah Remini,Safe,0.06462348376253338,0.04590394368523433,2710,Soft
17,9,Amber Riley,Safe,0.12648878439852643,0.05520993223121444,248,Soft
17,9,Bill Engvall,Safe,0.0008220635178128788,0.0059712528588439905,248,Soft
17,9,Corbin Bleu,Safe,0.5082301417119934,0.12233950530346409,248,Soft
17,9,Elizabeth Berkley Lauren,Eliminated,0.06303497156034484,0.026850952193951998,248,Soft
17,9,Jack Osbourne,Safe,0.15277417421450257,0.06801624736334505,248,Soft
17,9,Leah Remini,Safe,0.1486498645968197,0.06807828581071762,248,Soft
17,10,Amber Riley,Safe,0.6781936043330635,0.09813813644248275,1949,Hard
17,10,Bill Engvall,Safe,0.04534177547309306,0.03187358144843729,1949,Hard
17,10,Corbin Bleu,Safe,0.20903350138836313,0.08590142617936172,1949,Hard
17,10,Jack Osbourne,Safe,0.06403936051161666,0.05133574885585601,1949,Hard
17,10,Leah Remini,Eliminated,0.003391758293862097,0.007255089675950798,1949,Hard
18,1,Amy Purdy,Safe,0.08145018737819067,0.04207761686946333,267,Hard
18,1,Billy Dee Williams,Safe,0.023867473026251605,0.012597717296203098,267,Hard
18,1,Candace Cameron Bure,Safe,0.14828577575866722,0.050460862456401565,267,Hard
18,1,Charlie White,Safe,0.5263032188945524,0.06810439213592225,267,Hard
18,1,Cody Simpson,Safe,0.020877213945365396,0.020337633801218065,267,Hard
18,1,Danica McKellar,Safe,0.07803730253707372,0.03617916617783186,267,Hard
18,1,Diana Nyad,Eliminated,0.000357219526391302,0.0011163700190842192,267,Hard
18,1,Drew Carey,Safe,0.01365416999738101,0.019776737131344688,267,Hard
18,1,James Maslow,Safe,0.01207570729255295,0.01623994324132401,267,Hard
18,1,Meryl Davis,Safe,0.07813058636331256,0.03523839816610297,267,Hard
18,1,NeNe Leakes,Safe,0.011131806593269853,0.014226370911139019,267,Hard
18,1,Sean Avery,Safe,0.005829338686990952,0.010588838586346986,267,Hard
18,2,Amy Purdy,Safe,0.11365965018711306,0.05513791884297781,49931,Hard
18,2,Billy Dee Williams,Eliminated,0.00013227162496109003,0.0014333435408307184,49931,Hard
18,2,Candace Cameron Bure,Safe,0.013491731216547736,0.019927763365922967,49931,Hard
18,2,Charlie White,Safe,0.23027741956583234,0.07336132160131965,49931,Hard
18,2,Cody Simpson,Safe,0.027386527892077243,0.028244902675916988,49931,Hard
18,2,Danica McKellar,Safe,0.11377453825418606,0.05532854778139331,49931,Hard
18,2,Drew Carey,Safe,0.013445420697825668,0.019968031654545058,49931,Hard
18,2,James Maslow,Safe,0.2300745648919879,0.07310590161432655,49931,Hard
18,2,Meryl Davis,Safe,0.23082871318037215,0.07339667148607004,49931,Hard
18,2,NeNe Leakes,Safe,0.013517034771013643,0.020117511260803148,49931,Hard
18,2,Sean Avery,Eliminated,0.013412127718080652,0.01993866398628104,49931,Hard
18,5,Amy Purdy,Safe,0.07761614352150638,0.05356009438809817,143,Hard
18,5,Candace Cameron Bure,Safe,0.023790650731770675,0.028134136161422355,143,Hard
18,5,Charlie White,Safe,0.0689116110031827,0.04537424615030227,143,Hard
18,5,Cody Simpson,Eliminated,0.0020199130441509268,0.004027735184623141,143,Hard
18,5,Danica McKellar,Safe,0.26037741293111455,0.09145067994689052,143,Hard
18,5,Drew Carey,Safe,0.04221713636705681,0.02204071885980172,143,Hard
18,5,James Maslow,Safe,0.4467669678787679,0.09490939373018188,143,Hard
18,5,Meryl Davis,Safe,0.03709402986142119,0.03660044006392188,143,Hard
18,5,NeNe Leakes,Safe,0.041206134661028924,0.04152039629014794,143,Hard
18,6,Amy Purdy,Safe,0.1652150679178792,0.053793505098295356,24613,Hard
18,6,Candace Cameron Bure,Safe,0.0034243544783410873,0.00814410071106261,24613,Hard
18,6,Charlie White,Safe,0.037592260304828776,0.02773671784272227,24613,Hard
18,6,Danica McKellar,Safe,0.03716808759276282,0.02728958546959713,24613,Hard
18,6,Drew Carey,Eliminated,0.0001106933034415168,0.0005042105124511097,24613,Hard
18,6,James Maslow,Safe,0.017722784888237142,0.018989824042820878,24613,Hard
18,6,Meryl Davis,Safe,0.7347456911960947,0.06401320268293646,24613,Hard
18,6,NeNe Leakes,Safe,0.004021060318412974,0.009114424430726784,24613,Hard
18,7,Amy Purdy,Safe,0.13761143054414657,0.05858625445001041,48794,Hard
18,7,Candace Cameron Bure,Safe,0.07881135343822301,0.04609541268769635,48794,Hard
18,7,Charlie White,Safe,0.014481566894760572,0.020215760359561366,48794,Hard
18,7,Danica McKellar,Safe,0.02560467094598641,0.02703456221489273,48794,Hard
18,7,James Maslow,Safe,0.008366825755011797,0.01557192730594318,48794,Hard
18,7,Meryl Davis,Safe,0.7348553326004635,0.07523651199624443,48794,Hard
18,7,NeNe Leakes,Eliminated,0.00026881982140139867,0.0012534736333700523,48794,Hard
18,8,Amy Purdy,Safe,0.4521110103827317,0.08521195571403271,382,Soft
18,8,Candace Cameron Bure,Safe,0.030474493354025675,0.027568391807440414,382,Soft
18,8,Charlie White,Safe,0.45054808276549985,0.08688555668696514,382,Soft
18,8,Danica McKellar,Eliminated,0.010854866357516459,0.009111722251879357,382,Soft
18,8,James Maslow,Safe,0.029091424129927136,0.030023956618378936,382,Soft
18,8,Meryl Davis,Safe,0.026920123010298894,0.026540763125078234,382,Soft
18,9,Amy Purdy,Safe,0.16386089368995346,0.07776191382719838,611,Hard
18,9,Candace Cameron Bure,Safe,0.04345883628092038,0.029165792058784244,611,Hard
18,9,Charlie White,Eliminated,0.007663549903487675,0.009715703747915392,611,Hard
18,9,James Maslow,Safe,0.049039697977301865,0.04527053881881928,611,Hard
18,9,Meryl Davis,Safe,0.7359770221483362,0.09279445888538375,611,Hard
19,1,Alfonso Ribeiro,Safe,0.4837330536757327,0.06688090446308571,969,Hard
19,1,Antonio Sabato Jr.,Safe,0.0034867990334235457,0.00809020565842362,969,Hard
19,1,Bethany Mota,Safe,0.08057766589598069,0.035071997723404615,969,Hard
19,1,Betsey Johnson,Safe,0.01575752238503477,0.012310812726667638,969,Hard
19,1,Janel Parrish,Safe,0.020760385308555607,0.01752009960412451,969,Hard
19,1,Jonathan Bennett,Safe,0.033873493306242085,0.02434563356819514,969,Hard
19,1,Lea Thompson,Safe,0.08066610978943149,0.034741050565749665,969,Hard
19,1,Lolo Jones,Eliminated,0.000264545275014496,0.0009414927595110661,969,Hard
19,1,Michael Waltrip,Safe,0.003839205815155227,0.008855295211819684,969,Hard
19,1,Randy Couture,Safe,0.05117316137479867,0.029797746446326736,969,Hard
19,1,Sadie Robertson,Safe,0.19581880913584737,0.05375905138633091,969,Hard
19,1,Tavis Smiley,Safe,0.021538421346429686,0.019186170011932173,969,Hard
19,1,Tommy Chong,Safe,0.008510827658353422,0.012016153082677233,969,Hard
19,2,Alfonso Ribeiro,Safe,0.059848132920542724,0.03355739296392466,106,Hard
19,2,Antonio Sabato Jr.,Safe,0.03288637432440836,0.023755623014977623,106,Hard
19,2,Bethany Mota,Safe,0.12840859643903643,0.04489963723195366,106,Hard
19,2,Betsey Johnson,Safe,0.0067706113236625795,0.010832919426229007,106,Hard
19,2,Janel Parrish,Safe,0.22756861881515658,0.057443788941160145,106,Hard
19,2,Jonathan Bennett,Safe,0.01652934754473051,0.015631638005321608,106,Hard
19,2,Lea Thompson,Safe,0.46580677449533875,0.06416502753133121,106,Hard
19,2,Michael Waltrip,Safe,0.022592372909401102,0.01151518358052044,106,Hard
19,2,Randy Couture,Safe,0.005676018568082651,0.00933227212358577,106,Hard
19,2,Sadie Robertson,Safe,0.028789312001881034,0.01927684881738189,106,Hard
19,2,Tavis Smiley,Eliminated,0.0001525009842136467,0.00042623360741557583,106,Hard
19,2,Tommy Chong,Safe,0.004971339673545346,0.008517930286079467,106,Hard
19,3,Alfonso Ribeiro,Safe,0.011185698865781572,0.011263585650332586,48505,Hard
19,3,Antonio Sabato Jr.,Safe,0.0027835036707123503,0.005704113974891213,48505,Hard
19,3,Bethany Mota,Safe,0.46179489838628907,0.05345950322253789,48505,Hard
19,3,Betsey Johnson,Safe,0.0027884064630470822,0.005729511799493363,48505,Hard
19,3,Janel Parrish,Safe,0.4619059149731925,0.053679842510376524,48505,Hard
19,3,Jonathan Bennett,Safe,0.011163837556065566,0.011258591605889911,48505,Hard
19,3,Lea Thompson,Safe,0.007006704049059035,0.00903509303970709,48505,Hard
19,3,Michael Waltrip,Safe,0.001745649610149547,0.0044923740723298595,48505,Hard
19,3,Randy Couture,Eliminated,0.00027793882864683776,0.000879039677142731,48505,Hard
19,3,Sadie Robertson,Safe,0.011071646108338813,0.011223268703207164,48505,Hard
19,3,Tommy Chong,Safe,0.028275801488707758,0.017775883276698268,48505,Hard
19,4,Alfonso Ribeiro,Safe,0.40546133321345473,0.0722530496869614,402,Soft
19,4,Antonio Sabato Jr.,Safe,0.010410933699852073,0.014823317161576626,402,Soft
19,4,Bethany Mota,Safe,0.030635829683800162,0.02416242599943109,402,Soft
19,4,Betsey Johnson,Eliminated,0.000821555479442721,0.0016114905340750205,402,Soft
19,4,Janel Parrish,Safe,0.09430923813812976,0.043927677610404135,402,Soft
19,4,Jonathan Bennett,Safe,0.010839843565369637,0.015851827628734442,402,Soft
19,4,Lea Thompson,Safe,0.2806283604140004,0.06710403436645661,402,Soft
19,4,Michael Waltrip,Safe,0.01888659577500036,0.01654145348332883,402,Soft
19,4,Sadie Robertson,Safe,0.13350669259494446,0.04714670816907303,402,Soft
19,4,Tommy Chong,Safe,0.014499617436005583,0.01393216335624886,402,Soft
19,6,Alfonso Ribeiro,Safe,0.7259458923617975,0.05537737563557543,109,Soft
19,6,Antonio Sabato Jr.,Safe,0.015815974750427154,0.015513747122501457,109,Soft
19,6,Bethany Mota,Safe,0.12445969977508882,0.0407603653199046,109,Soft
19,6,Janel Parrish,Safe,0.020623800889088374,0.016090752714523454,109,Soft
19,6,Jonathan Bennett,Eliminated,0.0023964740925505666,0.002761987516063448,109,Soft
19,6,Lea Thompson,Safe,0.01433433336239495,0.015017449334820805,109,Soft
19,6,Michael Waltrip,Safe,0.017468469158438613,0.013012700371039035,109,Soft
19,6,Sadie Robertson,Safe,0.06492124347507677,0.029592915427840535,109,Soft
19,6,Tommy Chong,Safe,0.014034112135136813,0.016055062486840466,109,Soft
19,7,Alfonso Ribeiro,Safe,0.06930601452887965,0.03785020828719574,2137,Hard
19,7,Antonio Sabato Jr.,Eliminated,0.0004280910761328008,0.0009790726829973714,2137,Hard
19,7,Bethany Mota,Safe,0.7140371183697966,0.06644470064028933,2137,Hard
19,7,Janel Parrish,Safe,0.05080440016867987,0.03313656664873418,2137,Hard
19,7,Lea Thompson,Safe,0.13259938216788822,0.05001916590415456,2137,Hard
19,7,Michael Waltrip,Safe,0.018052175148905367,0.013427290884313372,2137,Hard
19,7,Sadie Robertson,Safe,0.009300936805557488,0.013564361651122465,2137,Hard
19,7,Tommy Chong,Safe,0.005471881734161257,0.01169561103401,2137,Hard
19,8,Alfonso Ribeiro,Safe,0.24489391983077533,0.08638691520075971,48847,Hard
19,8,Bethany Mota,Safe,0.1781809668693136,0.07662122372863577,48847,Hard
19,8,Janel Parrish,Safe,0.46238811046966566,0.10023369198656405,48847,Hard
19,8,Lea Thompson,Safe,0.014132197868009224,0.023597354117935714,48847,Hard
19,8,Michael Waltrip,Eliminated,0.0005488400100718713,0.002261495716481481,48847,Hard
19,8,Sadie Robertson,Safe,0.09442223086182391,0.0583408235098918,48847,Hard
19,8,Tommy Chong,Safe,0.005433734090336812,0.014802263493839996,48847,Hard
19,9,Alfonso Ribeiro,Safe,0.35203189157551695,0.11267627866188135,252,Hard
19,9,Bethany Mota,Safe,0.13157503965123588,0.0829787466550088,252,Hard
19,9,Janel Parrish,Safe,0.32795170400370793,0.11133526790420435,252,Hard
19,9,Lea Thompson,Eliminated,0.012056474672514052,0.013004979308800988,252,Hard
19,9,Sadie Robertson,Safe,0.09987785562229341,0.07022509763896939,252,Hard
19,9,Tommy Chong,Safe,0.07650703447473191,0.03938721183847188,252,Hard
19,10,Alfonso Ribeiro,Safe,0.1661713710373808,0.10227525711035283,49798,Hard
19,10,Bethany Mota,Safe,0.23751804707526655,0.11752385040977298,49798,Hard
19,10,Janel Parrish,Safe,0.478837115251971,0.1377075654669859,49798,Hard
19,10,Sadie Robertson,Safe,0.11633727429615473,0.08771417258292512,49798,Hard
19,10,Tommy Chong,Eliminated,0.0011361923392289924,0.006864577950864651,49798,Hard
20,2,Charlotte McKinney,Safe,0.07867793676189593,0.05105428703973285,213,Hard
20,2,Chris Soules,Safe,0.07862360659961352,0.039754618645204194,213,Hard
20,2,Michael Sam,Safe,0.07552967129953929,0.05093457952176517,213,Hard
20,2,Nastia Liukin,Safe,0.13690373328268257,0.08188581402887787,213,Hard
20,2,Noah Galloway,Safe,0.0716282943825118,0.050928656443592214,213,Hard
20,2,Patti LaBelle,Safe,0.07348271434131905,0.057960067997289734,213,Hard
20,2,Redfoo,Eliminated,0.00812644412586337,0.006602440015119204,213,Hard
20,2,Riker Lynch,Safe,0.11405124549955936,0.07842951089912378,213,Hard
20,2,Robert Herjavec,Safe,0.06945635421285644,0.04939319708794026,213,Hard
20,2,Rumer Willis,Safe,0.11058873073186266,0.07126571291040215,213,Hard
20,2,Suzanne Somers,Safe,0.07875849218151537,0.0651786438710747,213,Hard
20,2,Willow Shields,Safe,0.10417277658078071,0.06925901684405339,213,Hard
20,3,Charlotte McKinney,Eliminated,5.2800638465917935e-05,0.0003839752725347896,25823,Hard
20,3,Chris Soules,Safe,0.018882632399541962,0.020512461198528,25823,Hard
20,3,Michael Sam,Safe,0.0031074838763887917,0.008598956790616615,25823,Hard
20,3,Nastia Liukin,Safe,0.29378062304126784,0.0691000266972489,25823,Hard
20,3,Noah Galloway,Safe,0.04750941854637615,0.03230198605049298,25823,Hard
20,3,Patti LaBelle,Safe,0.002356994939103047,0.007364445551977167,25823,Hard
20,3,Riker Lynch,Safe,0.2939955172994699,0.06929789510596018,25823,Hard
20,3,Robert Herjavec,Safe,0.03012776650365651,0.02620908300679868,25823,Hard
20,3,Rumer Willis,Safe,0.18694270269346852,0.05912158601155025,25823,Hard
20,3,Suzanne Somers,Safe,0.004815745194681928,0.010446460699598112,25823,Hard
20,3,Willow Shields,Safe,0.11842831486757822,0.04890288725194605,25823,Hard
20,4,Chris Soules,Safe,0.005943035028922939,0.011473564266947603,2169,Soft
20,4,Michael Sam,Eliminated,0.0005742641353555102,0.0013497338609342728,2169,Soft
20,4,Nastia Liukin,Safe,0.12676574873277754,0.04340183521012438,2169,Soft
20,4,Noah Galloway,Safe,0.013333828231903285,0.015303913137023823,2169,Soft
20,4,Patti LaBelle,Safe,0.007398107375373124,0.011508933327545177,2169,Soft
20,4,Riker Lynch,Safe,0.04079792240242577,0.02535141798242076,2169,Soft
20,4,Robert Herjavec,Safe,0.04126178698360994,0.025347940050603972,2169,Soft
20,4,Rumer Willis,Safe,0.07221552331111393,0.0337433105982009,2169,Soft
20,4,Suzanne Somers,Safe,0.012978955140439456,0.012598124891845794,2169,Soft
20,4,Willow Shields,Safe,0.6787308286580772,0.05882755028939374,2169,Soft
20,5,Chris Soules,Safe,0.015991223805798323,0.01604839671605973,1713,Soft
20,5,Nastia Liukin,Safe,0.2581687054314784,0.06744135160632506,1713,Soft
20,5,Noah Galloway,Safe,0.009586863804499033,0.014537980420158993,1713,Soft
20,5,Patti LaBelle,Safe,0.01534834611295732,0.01457945467882356,1713,Soft
20,5,Riker Lynch,Safe,0.25892070988260313,0.06617223854705677,1713,Soft
20,5,Robert Herjavec,Safe,0.0063251519343715855,0.013627046235533614,1713,Soft
20,5,Rumer Willis,Safe,0.3730751103428172,0.07486320716438033,1713,Soft
20,5,Suzanne Somers,Eliminated,0.0006662415361122762,0.00158924266242391,1713,Soft
20,5,Willow Shields,Safe,0.06191764714936285,0.0368089440893992,1713,Soft
20,6,Chris Soules,Safe,0.012444437521186309,0.015847133487351978,3319,Hard
20,6,Nastia Liukin,Safe,0.09650008248268427,0.041579104519127295,3319,Hard
20,6,Noah Galloway,Safe,0.005104171122959514,0.009711304257395121,3319,Hard
20,6,Patti LaBelle,Eliminated,0.00022728725266713245,0.0007764379876001647,3319,Hard
20,6,Riker Lynch,Safe,0.7553974971434835,0.05939203120818258,3319,Hard
20,6,Robert Herjavec,Safe,0.011099666461825237,0.012639877534935444,3319,Hard
20,6,Rumer Willis,Safe,0.023553047731300486,0.02142626221146656,3319,Hard
20,6,Willow Shields,Safe,0.09567381028389409,0.04066255133978128,3319,Hard
20,7,Chris Soules,Safe,0.1417332355535367,0.08154431230123439,1228,Hard
20,7,Nastia Liukin,Safe,0.21869814795136877,0.12657135419125073,1228,Hard
20,7,Noah Galloway,Safe,0.1639795066231124,0.10539077795793907,1228,Hard
20,7,Riker Lynch,Safe,0.14685263914832364,0.0953585132956844,1228,Hard
20,7,Robert Herjavec,Safe,0.14471546252552556,0.08438480999836032,1228,Hard
20,7,Rumer Willis,Safe,0.1598515638957284,0.10543342804934522,1228,Hard
20,7,Willow Shields,Eliminated,0.024169444302404267,0.016682860312502944,1228,Hard
20,8,Chris Soules,Eliminated,0.007344794312890423,0.016981425279972973,41660,Hard
20,8,Nastia Liukin,Safe,0.17768630548472164,0.07649325688223248,41660,Hard
20,8,Noah Galloway,Safe,0.006918853985020065,0.01659973078770068,41660,Hard
20,8,Riker Lynch,Safe,0.29959767977144264,0.09191946051971153,41660,Hard
20,8,Robert Herjavec,Eliminated,0.0014392077305402681,0.007226673371573325,41660,Hard
20,8,Rumer Willis,Safe,0.507013158715383,0.09996297887769606,41660,Hard
20,9,Nastia Liukin,Eliminated,0.2109210790692322,0.057094353808193964,211,Soft
20,9,Noah Galloway,Safe,0.013893329468994896,0.052639760115379054,211,Soft
20,9,Riker Lynch,Safe,0.5008381102354572,0.12168084186475016,211,Soft
20,9,Rumer Willis,Safe,0.27434748122631586,0.09141488619393595,211,Soft
21,2,Alek Skarlatos,Safe,0.07657008393500175,0.040455343088753974,49043,Hard
21,2,Alexa PenaVega,Safe,0.10763301933341488,0.04720697538193525,49043,Hard
21,2,Andy Grammer,Safe,0.053759059961917134,0.034295989190246505,49043,Hard
21,2,Bindi Irwin,Safe,0.2143870691442343,0.06264174837072123,49043,Hard
21,2,Carlos PenaVega,Safe,0.07585779519662765,0.0402414983907725,49043,Hard
21,2,Chaka Khan,Eliminated,0.00010548274815068828,0.0007720986635719831,49043,Hard
21,2,Gary Busey,Safe,0.0012303496046733129,0.005277493080337125,49043,Hard
21,2,Hayes Grier,Safe,0.07653611717459358,0.040682572053581216,49043,Hard
21,2,Kim Zolciak-Biermann,Eliminated,0.004904516312366112,0.01069734999401551,49043,Hard
21,2,Nick Carter,Safe,0.07660623325939642,0.0405727157138108,49043,Hard
21,2,Paula Deen,Safe,0.004838900802874273,0.01063415938878005,49043,Hard
21,2,Tamar Braxton,Safe,0.3027629403392997,0.06986523914423291,49043,Hard
21,2,Victor Espinoza,Eliminated,0.004808432187449943,0.010392587328153326,49043,Hard
21,4,Alek Skarlatos,Safe,0.03976765233097144,0.03459373090758899,49038,Hard
21,4,Alexa PenaVega,Safe,0.008526746720687645,0.016129821252653064,49038,Hard
21,4,Andy Grammer,Safe,0.023708592974755274,0.026981440657375937,49038,Hard
21,4,Bindi Irwin,Safe,0.3079550284723229,0.0813101248371495,49038,Hard
21,4,Carlos PenaVega,Safe,0.06591238547979066,0.04365443686250191,49038,Hard
21,4,Gary Busey,Eliminated,0.0001641544957727238,0.0008994571203768521,49038,Hard
21,4,Hayes Grier,Safe,0.18430297198288714,0.06822886239009458,49038,Hard
21,4,Nick Carter,Safe,0.1837352925454573,0.06840407680967743,49038,Hard
21,4,Paula Deen,Safe,0.0018567936062143281,0.007713596086889566,49038,Hard
21,4,Tamar Braxton,Safe,0.18407038139114063,0.0685091765270521,49038,Hard
21,6,Alek Skarlatos,Safe,0.006412691510798584,0.014722178637705403,49498,Hard
21,6,Alexa PenaVega,Safe,0.006508499977801198,0.015109823449060242,49498,Hard
21,6,Andy Grammer,Safe,0.23219947382496015,0.0786004076214081,49498,Hard
21,6,Bindi Irwin,Safe,0.2325346092817669,0.07827500576802175,49498,Hard
21,6,Carlos PenaVega,Safe,0.11318918058948074,0.05871791340301802,49498,Hard
21,6,Hayes Grier,Safe,0.013065710655496693,0.020913602019927466,49498,Hard
21,6,Nick Carter,Safe,0.16303650852145254,0.06859288561293649,49498,Hard
21,6,Paula Deen,Eliminated,0.00030960587999699825,0.0016754199391384483,49498,Hard
21,6,Tamar Braxton,Safe,0.2327437197582457,0.07862436204583075,49498,Hard
21,7,Alek Skarlatos,Safe,0.006878645938026589,0.011992459073660552,12,Soft
21,7,Alexa PenaVega,Safe,0.024732702401651097,0.014524099638547344,12,Soft
21,7,Andy Grammer,Safe,0.07572128610388432,0.04608381882916043,12,Soft
21,7,Bindi Irwin,Safe,0.7843006303050809,0.07044694696445056,12,Soft
21,7,Carlos PenaVega,Safe,0.05414247740775859,0.02019562287077814,12,Soft
21,7,Hayes Grier,Eliminated,0.009706179795489597,0.00517859433780805,12,Soft
21,7,Nick Carter,Safe,0.021111919804207003,0.012070680103233913,12,Soft
21,7,Tamar Braxton,Safe,0.023406158243901954,0.015794001482664393,12,Soft
21,8,Alek Skarlatos,Safe,0.0025716590025091253,0.006852791552422362,47274,Hard
21,8,Alexa PenaVega,Safe,0.01066548746134684,0.013684821577806101,47274,Hard
21,8,Andy Grammer,Eliminated,0.00034272405551923687,0.001094075469060828,47274,Hard
21,8,Bindi Irwin,Safe,0.02227769733989195,0.019759190022937807,47274,Hard
21,8,Carlos PenaVega,Safe,0.0466811603563076,0.028082079971683327,47274,Hard
21,8,Nick Carter,Safe,0.8951127216273141,0.04073157650428711,47274,Hard
21,8,Tamar Braxton,Safe,0.02234855015711128,0.019615357706537002,47274,Hard
21,9,Alek Skarlatos,Safe,0.0062147268061513656,0.015030365968826157,46484,Hard
21,9,Alexa PenaVega,Eliminated,0.46438695375350136,0.095445577178775,46484,Hard
21,9,Bindi Irwin,Safe,0.4621849028051541,0.09543847982333856,46484,Hard
21,9,Carlos PenaVega,Safe,0.02541095380525654,0.029932045699819113,46484,Hard
