season,week,celebrity_name,Judge_Score,Est_Fan_Vote,Place_Rank,Place_Pct,Placement_Diff,is_eliminated_this_week
20,4,Robert Herjavec,34.0,0.0412617869836099,4,4,0,0
20,4,Riker Lynch,34.0,0.0407979224024257,5,5,0,0
20,4,Noah Galloway,32.0,0.0133338282319032,6,6,0,0
20,4,Patti LaBelle,30.0,0.0073981073753731,7,7,0,0
20,4,Suzanne Somers,28.0,0.0129789551404394,8,8,0,0
20,4,Michael Sam,30.0,0.0005742641353555,9,9,0,1
20,4,Chris Soules,27.0,0.0059430350289229,10,10,0,0
20,5,Rumer Willis,39.0,0.3730751103428172,1,1,0,0
20,5,Riker Lynch,38.0,0.2589207098826031,2,2,0,0
20,5,Nastia Liukin,38.0,0.2581687054314784,3,3,0,0
20,5,Willow Shields,34.0,0.0619176471493628,4,4,0,0
20,5,Chris Soules,27.0,0.0159912238057983,5,5,0,0
20,5,Patti LaBelle,27.0,0.0153483461129573,7,6,1,0
20,5,Noah Galloway,28.0,0.009586863804499,6,7,-1,0
20,5,Suzanne Somers,28.0,0.0006662415361122,8,8,0,1
20,5,Robert Herjavec,24.0,0.0063251519343715,9,9,0,0
20,6,Riker Lynch,38.0,0.7553974971434835,1,1,0,0
20,6,Nastia Liukin,36.5,0.0965000824826842,2,2,0,0
20,6,Willow Shields,36.5,0.095673810283894,3,3,0,0
20,6,Rumer Willis,35.5,0.0235530477313004,4,4,0,0
20,6,Chris Soules,35.0,0.0124444375211863,5,5,0,0
20,6,Robert Herjavec,33.5,0.0110996664618252,7,6,1,0
20,6,Noah Galloway,34.0,0.0051041711229595,6,7,-1,0
20,6,Patti LaBelle,34.0,0.0002272872526671,8,8,0,1
20,7,Nastia Liukin,41.0,0.2186981479513687,1,1,0,0
20,7,Noah Galloway,38.0,0.1639795066231124,2,2,0,0
20,7,Rumer Willis,37.0,0.1598515638957284,3,3,0,0
20,7,Riker Lynch,37.0,0.1468526391483236,4,4,0,0
20,7,Robert Herjavec,31.0,0.1447154625255255,6,5,1,0
20,7,Chris Soules,31.0,0.1417332355535367,7,6,1,0
20,7,Willow Shields,39.0,0.0241694443024042,5,7,-2,1
20,8,Rumer Willis,40.0,0.507013158715383,1,1,0,0
20,8,Riker Lynch,39.0,0.2995976797714426,2,2,0,0
20,8,Nastia Liukin,38.0,0.1776863054847216,3,3,0,0
20,8,Chris Soules,32.0,0.0073447943128904,4,4,0,1
20,8,Noah Galloway,31.5,0.00691885398502,5,5,0,0
20,8,Robert Herjavec,31.0,0.0014392077305402,6,6,0,1
20,9,Riker Lynch,40.0,0.5008381102354572,1,1,0,0
20,9,Rumer Willis,39.0,0.2743474812263158,3,2,1,0
20,9,Nastia Liukin,40.0,0.2109210790692322,2,3,-1,1
20,9,Noah Galloway,38.0,0.0138933294689948,4,4,0,0
21,2,Tamar Braxton,24.5,0.3027629403392997,1,1,0,0
21,2,Bindi Irwin,24.0,0.2143870691442343,2,2,0,0
21,2,Alexa PenaVega,23.0,0.1076330193334148,3,3,0,0
21,2,Nick Carter,22.5,0.0766062332593964,4,4,0,0
21,2,Alek Skarlatos,22.5,0.0765700839350017,5,5,0,0
21,2,Hayes Grier,22.5,0.0765361171745935,6,6,0,0
21,2,Carlos PenaVega,22.5,0.0758577951966276,7,7,0,0
21,2,Andy Grammer,22.0,0.0537590599619171,8,8,0,0
21,2,Kim Zolciak-Biermann,18.5,0.0049045163123661,9,9,0,1
21,2,Paula Deen,18.5,0.0048389008028742,10,10,0,0
21,2,Victor Espinoza,18.5,0.0048084321874499,11,11,0,1
21,2,Gary Busey,16.5,0.0012303496046733,12,12,0,0
21,2,Chaka Khan,15.0,0.0001054827481506,13,13,0,1
21,4,Bindi Irwin,28.0,0.3079550284723229,1,1,0,0
21,4,Hayes Grier,27.0,0.1843029719828871,2,2,0,0
21,4,Tamar Braxton,27.0,0.1840703813911406,3,3,0,0
21,4,Nick Carter,27.0,0.1837352925454573,4,4,0,0
21,4,Carlos PenaVega,25.0,0.0659123854797906,5,5,0,0
21,4,Alek Skarlatos,24.0,0.0397676523309714,6,6,0,0
21,4,Andy Grammer,23.0,0.0237085929747552,7,7,0,0
21,4,Alexa PenaVega,21.0,0.0085267467206876,8,8,0,0
21,4,Paula Deen,18.0,0.0018567936062143,9,9,0,0
21,4,Gary Busey,16.0,0.0001641544957727,10,10,0,1
21,6,Tamar Braxton,40.0,0.2327437197582457,1,1,0,0
21,6,Bindi Irwin,40.0,0.2325346092817669,2,2,0,0
21,6,Andy Grammer,40.0,0.2321994738249601,3,3,0,0
21,6,Nick Carter,39.0,0.1630365085214525,4,4,0,0
21,6,Carlos PenaVega,38.0,0.1131891805894807,5,5,0,0
21,6,Hayes Grier,32.0,0.0130657106554966,6,6,0,0
21,6,Alexa PenaVega,30.0,0.0065084999778011,7,7,0,0
21,6,Alek Skarlatos,30.0,0.0064126915107985,8,8,0,0
21,6,Paula Deen,24.0,0.0003096058799969,9,9,0,1
21,7,Bindi Irwin,29.0,0.7843006303050809,1,1,0,0
21,7,Andy Grammer,28.0,0.0757212861038843,2,2,0,0
21,7,Carlos PenaVega,28.0,0.0541424774077585,3,3,0,0
21,7,Alexa PenaVega,27.5,0.024732702401651,4,4,0,0
21,7,Tamar Braxton,27.0,0.0234061582439019,6,5,1,0
21,7,Nick Carter,27.0,0.021111919804207,7,6,1,0
21,7,Hayes Grier,28.0,0.0097061797954895,5,7,-2,1
21,7,Alek Skarlatos,26.5,0.0068786459380265,8,8,0,0
21,8,Nick Carter,33.0,0.8951127216273141,1,1,0,0
21,8,Carlos PenaVega,28.9998,0.0466811603563076,2,2,0,0
21,8,Tamar Braxton,28.0,0.0223485501571112,3,3,0,0
21,8,Bindi Irwin,28.0,0.0222776973398919,4,4,0,0
21,8,Alexa PenaVega,26.9998,0.0106654874613468,5,5,0,0
21,8,Alek Skarlatos,25.0,0.0025716590025091,6,6,0,0
21,8,Andy Grammer,23.9998,0.0003427240555192,7,7,0,1
21,9,Alexa PenaVega,30.0,0.4643869537535013,1,1,0,1
21,9,Bindi Irwin,30.0,0.4621849028051541,2,2,0,0
21,9,Nick Carter,27.5,0.0413259991640007,3,3,0,0
21,9,Carlos PenaVega,27.0,0.0254109538052565,4,4,0,0
21,9,Alek Skarlatos,25.5,0.0062147268061513,5,5,0,0
21,9,Tamar Braxton,24.5,0.0004764636659338,6,6,0,1
22,2,Paige VanZant,24.0,0.3806692715686325,1,1,0,0
22,2,Wanya Morris,24.0,0.3803794097606205,2,2,0,0
22,2,Jodie Sweetin,21.0,0.052127397160371,3,3,0,0
22,2,Ginger Zee,21.0,0.0519164322983363,4,4,0,0
22,2,Von Miller,20.0,0.0267326057883128,5,5,0,0
22,2,Nyle DiMarco,20.0,0.0267215243450708,6,6,0,0
22,2,Marla Maples,20.0,0.0265905638941883,7,7,0,0
22,2,Doug Flutie,20.0,0.0264520932089957,8,8,0,0
22,2,Kim Fields,19.0,0.0137293646029908,9,9,0,0
22,2,Antonio Brown,19.0,0.0136637330018237,10,10,0,0
22,2,Mischa Barton,15.0,0.0009313073271307,11,11,0,0
22,2,Geraldo Rivera,13.0,8.629704352730824e-05,12,12,0,1
22,3,Nyle DiMarco,25.0,0.5792637093337375,1,1,0,0
22,3,Wanya Morris,24.0,0.210152773975766,2,2,0,0
22,3,Jodie Sweetin,23.0,0.076241444002312,3,3,0,0
22,3,Paige VanZant,23.0,0.0759631291840402,4,4,0,0
22,3,Kim Fields,22.0,0.0273288826093674,5,5,0,0
22,3,Marla Maples,21.0,0.0099777370527889,6,6,0,0
22,3,Ginger Zee,21.0,0.0099538269564643,7,7,0,0
22,3,Doug Flutie,20.0,0.0036660978167689,8,8,0,0
22,3,Antonio Brown,20.0,0.0036374130754377,9,9,0,0
22,3,Von Miller,20.0,0.0036293716258593,10,10,0,0
22,3,Mischa Barton,18.0,0.0001856143674558,11,11,0,1
22,4,Paige VanZant,36.0,0.2491896912803335,1,1,0,0
22,4,Ginger Zee,36.0,0.2448903538957807,2,2,0,0
22,4,Antonio Brown,35.0,0.1568482604342922,3,3,0,0
22,4,Wanya Morris,35.0,0.1418876646476048,4,4,0,0
22,4,Nyle DiMarco,34.0,0.0877802649024585,5,5,0,0
22,4,Kim Fields,32.0,0.0395952924042643,6,6,0,0
22,4,Von Miller,32.0,0.0325842654063065,7,7,0,0
22,4,Doug Flutie,24.0,0.0279384024491386,8,8,0,0
22,4,Jodie Sweetin,27.0,0.0182280060672448,9,9,0,0
22,4,Marla Maples,28.0,0.0010577985125754,10,10,0,1
22,6,Wanya Morris,29.0,0.5894513634943964,1,1,0,0
22,6,Paige VanZant,28.0,0.247732538640675,2,2,0,0
22,6,Antonio Brown,27.0,0.1033426169616753,3,3,0,0
22,6,Nyle DiMarco,25.0,0.0181544325622123,4,4,0,0
22,6,Jodie Sweetin,25.0,0.0181131736017481,5,5,0,0
22,6,Von Miller,24.0,0.0076869950973373,6,6,0,0
22,6,Ginger Zee,24.0,0.0076342463958491,7,7,0,0
22,6,Kim Fields,24.0,0.0076175766151127,8,8,0,0
22,6,Doug Flutie,21.0,0.0002670566309915,9,9,0,1
22,7,Nyle DiMarco,28.0,0.4874396302589216,1,1,0,0
22,7,Ginger Zee,27.5,0.1610947955634316,2,2,0,0
22,7,Wanya Morris,27.5,0.1605428748457862,3,3,0,0
22,7,Paige VanZant,27.5,0.1599338046146785,4,4,0,0
22,7,Jodie Sweetin,25.5,0.0148498442592617,7,5,2,0
22,7,Antonio Brown,26.0,0.0079313009429881,5,6,-1,0
22,7,Kim Fields,26.0,0.0041805751117867,6,7,-1,1
22,7,Von Miller,26.0,0.004027174403146,8,8,0,1
22,8,Ginger Zee,30.0,0.2438509704317532,1,1,0,0
22,8,Nyle DiMarco,29.0,0.2018962096236815,2,2,0,0
22,8,Paige VanZant,28.0,0.1774673320011194,3,3,0,0
22,8,Antonio Brown,27.0,0.1716298657468116,5,4,1,0
22,8,Wanya Morris,25.0,0.1665368237202629,6,5,1,0
22,8,Jodie Sweetin,30.0,0.0386187984763707,4,6,-2,1
22,9,Wanya Morris,30.0,0.7172735081265305,1,1,0,1
22,9,Paige VanZant,29.5,0.2436777554791771,2,2,0,0
22,9,Nyle DiMarco,28.5,0.0283422440402546,3,3,0,0
22,9,Ginger Zee,28.0,0.0101711562424441,4,4,0,0
22,9,Antonio Brown,27.5,0.0005353361115904,5,5,0,1
23,2,Laurie Hernandez,32.0,0.4552693147990004,1,1,0,0
23,2,Terra Jole,31.0,0.2307073377493139,2,2,0,0
23,2,Babyface,30.0,0.115714485423185,3,3,0,0
23,2,James Hinchcliffe,29.0,0.0602527208895733,4,4,0,0
23,2,Jana Kramer,29.0,0.0586948759790865,5,5,0,0
23,2,Calvin Johnson Jr.,28.0,0.0294363369139385,6,6,0,0
23,2,Marilu Henner,27.0,0.0153275618855181,7,7,0,0
23,2,Maureen McCormick,26.0,0.0076292105140053,8,8,0,0
23,2,Vanilla Ice,26.0,0.007275859466011,9,9,0,0
23,2,Rick Perry,22.0,0.0140725558464984,10,10,0,0
23,2,Amber Rose,24.0,0.0030419816400796,11,11,0,0
23,2,Ryan Lochte,24.0,0.0025380478664399,12,12,0,0
23,2,Jake T. Austin,24.0,3.9711027349101336e-05,13,13,0,1
23,3,Calvin Johnson Jr.,32.0,0.4874891779490916,1,1,0,0
23,3,Laurie Hernandez,31.0,0.2445053324524109,2,2,0,0
23,3,Terra Jole,30.0,0.1228052906530408,3,3,0,0
23,3,James Hinchcliffe,29.0,0.0616540466584122,4,4,0,0
23,3,Maureen McCormick,28.0,0.0310716636003452,5,5,0,0
23,3,Marilu Henner,28.0,0.0308986583815644,6,6,0,0
23,3,Jana Kramer,26.0,0.0078496105747902,7,7,0,0
23,3,Ryan Lochte,25.0,0.0039596681815299,8,8,0,0
23,3,Babyface,25.0,0.0039416754052294,9,9,0,0
23,3,Amber Rose,25.0,0.003861866559722,10,10,0,0
23,3,Vanilla Ice,23.0,0.0019107599723001,11,11,0,0
23,3,Rick Perry,23.0,5.224961156614131e-05,12,12,0,1
23,4,Laurie Hernandez,30.0,0.7181404791643091,1,1,0,0
23,4,James Hinchcliffe,28.0,0.1958690060866116,2,2,0,0
23,4,Terra Jole,25.0,0.0279523898980757,3,3,0,0
23,4,Amber Rose,24.0,0.0145610803515837,4,4,0,0
23,4,Maureen McCormick,24.0,0.0145594761897359,5,5,0,0
23,4,Calvin Johnson Jr.,23.0,0.0075822229210505,6,6,0,0
23,4,Vanilla Ice,23.0,0.0075542028188773,7,7,0,1
23,4,Jana Kramer,23.0,0.0075277017753898,8,8,0,0
23,4,Ryan Lochte,22.0,0.0039963120941714,9,9,0,0
23,4,Marilu Henner,21.0,0.0020637380951259,10,10,0,0
23,4,Babyface,18.0,0.0001933906050657,11,11,0,1
23,6,Jana Kramer,40.0,0.526072908848869,1,1,0,0
23,6,James Hinchcliffe,38.0,0.1951529441631583,2,2,0,0
23,6,Calvin Johnson Jr.,37.0,0.1191450334548349,3,3,0,0
23,6,Laurie Hernandez,37.0,0.118692123680787,4,4,0,0
23,6,Marilu Henner,34.0,0.027046937108178,5,5,0,0
23,6,Maureen McCormick,31.0,0.006093942966953,6,6,0,0
23,6,Ryan Lochte,30.0,0.0037679376124611,7,7,0,0
23,6,Terra Jole,30.0,0.0037149680690747,8,8,0,0
23,6,Amber Rose,28.0,0.0003132040956839,9,9,0,1
23,7,Calvin Johnson Jr.,37.0,0.4537493692080983,1,1,0,0
23,7,James Hinchcliffe,37.0,0.4511876439690224,2,2,0,0
23,7,Jana Kramer,34.5,0.0251630968323238,3,3,0,0
23,7,Terra Jole,34.5,0.0239091435227104,4,4,0,0
23,7,Laurie Hernandez,34.5,0.023871068191735,5,5,0,0
23,7,Marilu Henner,32.0,0.0146258916620867,7,6,1,0
23,7,Ryan Lochte,33.0,0.0071285835419833,6,7,-1,0
23,7,Maureen McCormick,33.0,0.0003652030720417,8,8,0,1
23,8,James Hinchcliffe,34.9998,0.5944602435946604,1,1,0,0
23,8,Laurie Hernandez,33.0,0.2259894409757518,2,2,0,0
23,8,Jana Kramer,30.0,0.0592465366709009,3,3,0,0
23,8,Calvin Johnson Jr.,30.0,0.0561916670109959,4,4,0,0
23,8,Terra Jole,24.0,0.0314528906155814,5,5,0,0
23,8,Marilu Henner,23.0,0.0313820077098937,7,6,1,0
23,8,Ryan Lochte,26.0,0.0012772134222155,6,7,-1,1
23,9,Jana Kramer,40.0,0.4688969029533645,1,1,0,0
23,9,Laurie Hernandez,40.0,0.4678233326903274,2,2,0,0
23,9,Terra Jole,38.0,0.0428660233589233,3,3,0,0
23,9,Calvin Johnson Jr.,37.0,0.0130329022928442,4,4,0,0
23,9,James Hinchcliffe,36.0,0.0070843876091873,5,5,0,0
23,9,Marilu Henner,36.0,0.0002964510953506,6,6,0,1
23,10,Laurie Hernandez,30.0,0.474529983953948,1,1,0,0
23,10,James Hinchcliffe,29.5,0.1951764447931161,2,2,0,0
23,10,Jana Kramer,29.0,0.1926730663765468,4,3,1,0
23,10,Terra Jole,30.0,0.1282717820659591,3,4,-1,1
23,10,Calvin Johnson Jr.,28.0,0.0093487228104299,5,5,0,0
24,2,Rashad Jennings,32.0,0.3633578463912693,1,1,0,0
24,2,Normani,32.0,0.3627657514631196,2,2,0,0
24,2,Heather Morris,30.0,0.1036545762996686,3,3,0,0
24,2,Simone Biles,29.0,0.0553802189060103,4,4,0,0
24,2,Nancy Kerrigan,28.0,0.0296800294798097,5,5,0,0
24,2,Erika Jayne,28.0,0.0296647299771223,6,6,0,0
24,2,Bonner Bolton,28.0,0.0294674443023704,7,7,0,0
24,2,David Ross,27.0,0.0157419018959512,8,8,0,0
24,2,Charo,25.0,0.0045193003362918,9,9,0,0
24,2,Nick Viall,25.0,0.0045192864672134,10,10,0,0
24,2,Mr. T,22.0,0.0012241013425813,11,11,0,0
24,2,Chris Kattan,22.0,2.4813138589510305e-05,12,12,0,1
24,3,Normani,34.0,0.3508627666663904,1,1,0,0
24,3,Nancy Kerrigan,33.0,0.2092574203199131,2,2,0,0
24,3,Heather Morris,33.0,0.2091318683974981,3,3,0,0
24,3,Simone Biles,32.0,0.1245966696051132,4,4,0,0
24,3,David Ross,31.0,0.0737702212246508,5,5,0,0
24,3,Rashad Jennings,28.0,0.0154430350235815,6,6,0,0
24,3,Erika Jayne,26.0,0.0055523962753202,7,7,0,0
24,3,Nick Viall,26.0,0.0055163371592608,8,8,0,0
24,3,Bonner Bolton,24.0,0.0029385628438351,9,9,0,0
24,3,Mr. T,24.0,0.002894093204757,10,10,0,0
24,3,Charo,24.0,3.662927967989476e-05,11,11,0,1
24,4,Rashad Jennings,39.0,0.7838254272680608,1,1,0,0
24,4,Simone Biles,36.0,0.113179562619846,2,2,0,0
24,4,Heather Morris,35.0,0.05955433084369,3,3,0,0
24,4,Nancy Kerrigan,33.0,0.0165443044063417,4,4,0,0
24,4,Bonner Bolton,32.0,0.0086228782081355,5,5,0,0
24,4,Normani,32.0,0.0086215353159013,6,6,0,0
24,4,David Ross,31.0,0.0045813096898319,7,7,0,0
24,4,Erika Jayne,30.0,0.0024123403313949,8,8,0,0
24,4,Nick Viall,30.0,0.0024039706764284,9,9,0,0
24,4,Mr. T,28.0,0.0002543406403778,10,10,0,1
24,5,Normani,39.0,0.5364808213240688,1,1,0,0
24,5,Simone Biles,38.0,0.2916690708682556,2,2,0,0
24,5,Nancy Kerrigan,36.0,0.0711765534540959,3,3,0,0
24,5,Nick Viall,34.0,0.027572608267588,4,4,0,0
24,5,Heather Morris,34.0,0.0258454518577223,5,5,0,0
24,5,David Ross,29.0,0.0226909943543335,7,6,1,0
24,5,Bonner Bolton,30.0,0.0173512751164336,8,7,1,0
24,5,Rashad Jennings,32.0,0.0066700022934759,6,8,-2,0
24,5,Erika Jayne,32.0,0.000543222464026,9,9,0,1
24,6,Normani,36.0,0.1778235043072789,1,1,0,0
24,6,Rashad Jennings,35.0,0.1534329165680585,2,2,0,0
24,6,Simone Biles,34.5,0.1497248515026534,3,3,0,0
24,6,Nancy Kerrigan,33.5,0.1348487216418182,4,4,0,0
24,6,Bonner Bolton,31.5,0.1236131519122934,6,5,1,0
24,6,David Ross,31.0,0.118835152529438,7,6,1,0
24,6,Nick Viall,30.5,0.1159451042773438,8,7,1,0
24,6,Heather Morris,37.0,0.0257765972611157,5,8,-3,1
24,7,Normani,42.0,0.6607777259553892,1,1,0,0
24,7,Rashad Jennings,39.0,0.1298514147589747,2,2,0,0
24,7,Simone Biles,39.0,0.1246860362680315,3,3,0,0
24,7,Nancy Kerrigan,36.0,0.0252050797943934,4,4,0,1
24,7,David Ross,32.0,0.0259517903741869,6,5,1,0
24,7,Bonner Bolton,31.0,0.029329901799786,5,6,-1,0
24,7,Nick Viall,34.0,0.0041980510492379,7,7,0,1
24,8,Normani,39.5,0.6571396670777224,1,1,0,0
24,8,Rashad Jennings,37.5,0.2252386487006723,2,2,0,0
24,8,Simone Biles,36.0,0.1010223037936657,3,3,0,0
24,8,David Ross,32.5,0.015598153972526,4,4,0,0
24,8,Bonner Bolton,29.0,0.0010012264554131,5,5,0,1
24,9,Rashad Jennings,38.5,0.3272972584994676,1,1,0,0
24,9,Normani,38.0,0.3138151269837304,2,2,0,0
24,9,David Ross,35.0,0.272319945219798,4,3,1,0
24,9,Simone Biles,40.0,0.0865676692970033,3,4,-1,1
25,2,Frankie Muniz,24.0,0.2956919192328046,1,1,0,0
25,2,Jordan Fisher,24.0,0.2950564511645807,2,2,0,0
25,2,Vanessa Lachey,23.5,0.1841280936590662,3,3,0,0
25,2,Lindsey Stirling,22.5,0.0721392953023035,4,4,0,0
25,2,Sasha Pieterse,22.5,0.0719342466407568,5,5,0,0
25,2,Victoria Arlen,22.0,0.0450581068451076,6,6,0,0
25,2,Debbie Gibson,20.5,0.0109802400070943,7,7,0,1
25,2,Drew Scott,20.5,0.0109761175373028,8,8,0,0
25,2,Terrell Owens,19.5,0.0042882343648783,9,9,0,0
25,2,Nikki Bella,19.5,0.004287830520268,10,10,0,0
25,2,Nick Lachey,19.0,0.0026895745610635,11,11,0,0
25,2,Derek Fisher,19.0,0.002636025000648,12,12,0,0
25,2,Barbara Corcoran,17.0,0.0001338651641244,13,13,0,1
25,4,Jordan Fisher,29.0,0.8340815592267019,1,1,0,0
25,4,Victoria Arlen,27.0,0.0982917861326509,2,2,0,0
25,4,Lindsey Stirling,26.0,0.0341731091654307,3,3,0,0
25,4,Nikki Bella,24.0,0.0043113087259689,4,4,0,0
25,4,Drew Scott,24.0,0.0041513607320403,5,5,0,0
25,4,Frankie Muniz,24.0,0.0041203334269486,6,6,0,0
25,4,Vanessa Lachey,24.0,0.0039842972358753,7,7,0,0
25,4,Sasha Pieterse,24.0,0.003857244390674,8,8,0,0
25,4,Terrell Owens,24.0,0.0038011017741772,9,9,0,0
25,4,Nick Lachey,22.0,0.0088790812222971,10,10,0,0
25,4,Derek Fisher,23.0,0.0003488179672362,11,11,0,1
25,5,Jordan Fisher,30.0,0.5466586772411444,1,1,0,0
25,5,Frankie Muniz,29.0,0.2310175608978456,2,2,0,0
25,5,Lindsey Stirling,28.0,0.0974662440979668,3,3,0,0
25,5,Victoria Arlen,27.0,0.042293378242183,4,4,0,0
25,5,Nikki Bella,27.0,0.0408433676841432,5,5,0,0
25,5,Nick Lachey,22.0,0.019949179034217,8,6,2,0
25,5,Terrell Owens,25.0,0.0084289120481878,6,7,-1,0
25,5,Drew Scott,25.0,0.0072089239293402,7,8,-1,0
25,5,Vanessa Lachey,24.0,0.0058293122929135,9,9,0,0
25,5,Sasha Pieterse,24.0,0.0003044445320583,10,10,0,1
25,6,Lindsey Stirling,40.0,0.441240063674287,1,1,0,0
25,6,Jordan Fisher,39.0,0.2811262559711353,2,2,0,0
25,6,Terrell Owens,37.0,0.1131754012562766,3,3,0,0
25,6,Nikki Bella,36.0,0.0722557331150495,4,4,0,0
25,6,Vanessa Lachey,36.0,0.0718952109843904,5,5,0,0
25,6,Frankie Muniz,31.0,0.0076282362271315,6,6,0,0
25,6,Victoria Arlen,31.0,0.0074655437056453,7,7,0,0
25,6,Drew Scott,30.0,0.0049114553798601,8,8,0,0
25,6,Nick Lachey,26.0,0.0003020996862271,9,9,0,1
25,7,Frankie Muniz,30.0,0.6480325137692745,1,1,0,0
25,7,Victoria Arlen,28.5,0.1407855666492099,2,2,0,0
25,7,Drew Scott,28.5,0.140626909223038,3,3,0,0
25,7,Jordan Fisher,27.0,0.0307819814043061,4,4,0,0
25,7,Vanessa Lachey,27.0,0.0304866325239256,5,5,0,1
25,7,Lindsey Stirling,25.5,0.0066418600758809,6,6,0,0
25,7,Terrell Owens,24.5,0.0024796520508875,7,7,0,0
25,7,Nikki Bella,24.0,0.0001648843034781,8,8,0,1
25,8,Jordan Fisher,30.0,0.8595275036845701,1,1,0,0
25,8,Lindsey Stirling,27.0,0.046823550853695,2,2,0,0
25,8,Frankie Muniz,26.5,0.0322058273917094,3,3,0,0
25,8,Drew Scott,23.5,0.0318337448596567,4,4,0,0
25,8,Victoria Arlen,24.0,0.0265040858362661,5,5,0,0
25,8,Terrell Owens,25.5,0.003105287374102,6,6,0,1
25,9,Jordan Fisher,29.0,0.4926584280648671,1,1,0,0
25,9,Lindsey Stirling,28.5,0.2928923099222733,2,2,0,0
25,9,Frankie Muniz,25.5,0.120190251191657,3,3,0,0
25,9,Victoria Arlen,28.0,0.0716359370724864,4,4,0,1
25,9,Drew Scott,24.0,0.0226230737487166,5,5,0,0
26,1,Josh Norman,24.0,0.3221491292775142,1,1,0,0
26,1,Adam Rippon,24.0,0.320160270756089,2,2,0,0
26,1,Tonya Harding,23.0,0.1373866347164702,3,3,0,0
26,1,Mirai Nagasu,23.0,0.1357212659233978,4,4,0,0
26,1,Jennie Finch Daigle,21.0,0.0256897737060187,5,5,0,0
26,1,Chris Mazdzer,21.0,0.0253777045997489,6,6,0,0
26,1,Arike Ogunbowale,20.0,0.0109055237746333,7,7,0,0
26,1,Kareem Abdul-Jabbar,17.0,0.01710475273254,8,8,0,0
26,1,Jamie Anderson,19.0,0.0041882544726448,9,9,0,1
26,1,Johnny Damon,18.0,0.0013166900409422,10,10,0,1
26,2,Mirai Nagasu,37.0,0.4318072012749412,1,1,0,0
26,2,Adam Rippon,37.0,0.4315565019952673,2,2,0,0
26,2,Arike Ogunbowale,35.0,0.0887679891658384,3,3,0,1
26,2,Tonya Harding,33.0,0.0182942231467805,4,4,0,0
26,2,Chris Mazdzer,33.0,0.0181233283543159,5,5,0,0
26,2,Josh Norman,31.5,0.0056451709266214,6,6,0,0
26,2,Jennie Finch Daigle,31.5,0.005494824262414,7,7,0,0
26,2,Kareem Abdul-Jabbar,29.5,0.0003107608738173,8,8,0,1
26,3,Adam Rippon,41.0,0.7689716435943107,1,1,0,0
26,3,Josh Norman,38.0,0.1558369370809898,2,2,0,0
26,3,Mirai Nagasu,35.0,0.0317438856101824,3,3,0,1
26,3,Tonya Harding,35.0,0.0312913571885607,4,4,0,0
26,3,Chris Mazdzer,33.0,0.0109185623216899,5,5,0,1
26,3,Jennie Finch Daigle,29.0,0.0012376142042631,6,6,0,1
27,1,DeMarcus Ware,23.0,0.3035285526784432,1,1,0,0
27,1,Tinashe,23.0,0.2970395732766558,2,2,0,0
27,1,Juan Pablo Di Pace,22.0,0.1322662604611825,3,3,0,0
27,1,Alexis Ren,22.0,0.1302270522676773,4,4,0,0
27,1,Mary Lou Retton,20.0,0.0300903499322238,5,5,0,0
27,1,Milo Manheim,20.0,0.0263491507055106,6,6,0,0
27,1,Bobby Bones,20.0,0.0213415872151176,7,7,0,0
27,1,Nancy McKeon,19.5,0.0147333188350127,8,8,0,0
27,1,Joe Amabile,14.0,0.0286834728091332,9,9,0,0
27,1,John Schneider,18.0,0.0055829342815253,10,10,0,0
27,1,Evanna Lynch,18.0,0.0049218042507847,11,11,0,0
27,1,Danelle Umstead,18.0,0.0048948521332058,12,12,0,0
27,1,Nikki Glaser,17.5,0.0003410911535266,13,13,0,1
27,2,Juan Pablo Di Pace,26.0,0.2490421950414148,1,1,0,0
27,2,Milo Manheim,26.0,0.2480762861374437,2,2,0,0
27,2,Tinashe,26.0,0.2473309434874467,3,3,0,0
27,2,Alexis Ren,24.5,0.0857979735633611,4,4,0,0
27,2,Evanna Lynch,24.0,0.06167548561713,5,5,0,0
27,2,DeMarcus Ware,23.5,0.0436554500583721,6,6,0,0
27,2,Mary Lou Retton,23.0,0.0305162236503745,7,7,0,0
27,2,John Schneider,21.5,0.0106548209261233,8,8,0,0
27,2,Nancy McKeon,20.5,0.0053461978963386,9,9,0,0
27,2,Joe Amabile,17.5,0.0148502298939797,10,10,0,0
27,2,Bobby Bones,19.5,0.0028483184555943,11,11,0,0
27,2,Danelle Umstead,18.5,0.0002058752724209,12,12,0,1
27,3,Juan Pablo Di Pace,30.0,0.5849949760891923,1,1,0,0
27,3,Milo Manheim,27.0,0.0923578565773114,2,2,0,0
27,3,Evanna Lynch,27.0,0.0914238800381958,3,3,0,0
27,3,Tinashe,27.0,0.0912826777036689,4,4,0,0
27,3,Alexis Ren,26.0,0.0501095023604601,5,5,0,0
27,3,DeMarcus Ware,26.0,0.0495928876978807,6,6,0,0
27,3,Mary Lou Retton,24.0,0.0146895660788872,7,7,0,0
27,3,Bobby Bones,23.0,0.0081811388213237,9,8,1,0
27,3,John Schneider,21.0,0.0148762178942996,8,9,-1,0
27,3,Nancy McKeon,22.0,0.0008004875525271,10,10,0,1
27,3,Joe Amabile,18.0,0.0016908091862525,11,11,0,0
27,4,Milo Manheim,29.0,0.1501589594981112,1,1,0,0
27,4,Mary Lou Retton,26.0,0.1120380041379129,2,2,0,0
27,4,Alexis Ren,25.0,0.1036344901363949,4,3,1,0
