season,celebrity_name,week,judge_total_raw,judge_count,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,results,placement,is_week_scheduled,alive,last_alive_week,season_max_scheduled_week,is_eliminated_this_week,eliminated,is_elimination_week,is_non_elimination_week,judge_total_model
29,Chrishell Stause,8,27.0,3,Gleb Savchenko,Actor/Actress,Kentucky,United States,39,Eliminated Week 8,8,True,1,8,11,1,Chrishell Stause,1,0,27.0
29,Jeannie Mai,8,0.0,3,Brandon Armstrong,TV Personality,California,United States,41,Withdrew,9,True,0,7,11,0,Chrishell Stause,1,0,
29,Jesse Metcalfe,8,0.0,3,Sharna Burgess,Actor/Actress,California,United States,41,Eliminated Week 5,12,True,0,5,11,0,Chrishell Stause,1,0,
29,Johnny Weir,8,30.0,3,Britt Stewart,Athlete,Pennsylvania,United States,36,Eliminated Week 10,6,True,1,10,11,0,Chrishell Stause,1,0,30.0
29,Justina Machado,8,28.9998,3,Sasha Farber,Actor/Actress,Illinois,United States,48,4th Place,4,True,1,11,11,0,Chrishell Stause,1,0,28.9998
29,Kaitlyn Bristowe,8,28.0,3,Artem Chigvintsev,TV Personality,,Canada,35,1st Place,1,True,1,11,11,0,Chrishell Stause,1,0,28.0
29,Monica Aldama,8,0.0,3,Valentin Chmerkovskiy,TV Personality,Alabama,United States,48,Eliminated Week 7,10,True,0,7,11,0,Chrishell Stause,1,0,
29,Nelly,8,24.0,3,Daniella Karagach,Singer/Rapper,Texas,United States,45,3rd Place,3,True,1,11,11,0,Chrishell Stause,1,0,24.0
29,Nev Schulman,8,30.0,3,Jenna Johnson,Producer,New York,United States,35,2nd Place,2,True,1,11,11,0,Chrishell Stause,1,0,30.0
29,Skai Jackson,8,26.9998,3,Alan Bersten,Actor/Actress,New York,United States,18,Eliminated Week 10,5,True,1,10,11,0,Chrishell Stause,1,0,26.9998
29,Veron Davis,8,0.0,3,Peta Murgatroyd,Athlete,Washington D.C.,United States,36,Eliminated Week 6,11,True,0,6,11,0,Chrishell Stause,1,0,
29,AJ McLean,9,24.9998,3,Cheryl Burke,Singer/Rapper,Florida,United States,42,Eliminated Week 9,7,True,1,9,11,1,AJ McLean,1,0,24.9998
29,Anne Heche,9,0.0,3,Keo Motsepe,Actor/Actress,Ohio,United States,51,Eliminated Week 4,13,True,0,4,11,0,AJ McLean,1,0,
29,Carole Baskin,9,0.0,3,Pasha Pashkov,TV Personality,Texas,United States,59,Eliminated Week 3,14,True,0,3,11,0,AJ McLean,1,0,
29,Charles Oakley,9,0.0,3,Emma Slater,Athlete,Ohio,United States,56,Eliminated Week 2,15,True,0,2,11,0,AJ McLean,1,0,
29,Chrishell Stause,9,0.0,3,Gleb Savchenko,Actor/Actress,Kentucky,United States,39,Eliminated Week 8,8,True,0,8,11,0,AJ McLean,1,0,
29,Jeannie Mai,9,0.0,3,Brandon Armstrong,TV Personality,California,United States,41,Withdrew,9,True,0,7,11,0,AJ McLean,1,0,
29,Jesse Metcalfe,9,0.0,3,Sharna Burgess,Actor/Actress,California,United States,41,Eliminated Week 5,12,True,0,5,11,0,AJ McLean,1,0,
29,Johnny Weir,9,30.0,3,Britt Stewart,Athlete,Pennsylvania,United States,36,Eliminated Week 10,6,True,1,10,11,0,AJ McLean,1,0,30.0
29,Justina Machado,9,25.9998,3,Sasha Farber,Actor/Actress,Illinois,United States,48,4th Place,4,True,1,11,11,0,AJ McLean,1,0,25.9998
29,Kaitlyn Bristowe,9,30.0,3,Artem Chigvintsev,TV Personality,,Canada,35,1st Place,1,True,1,11,11,0,AJ McLean,1,0,30.0
29,Monica Aldama,9,0.0,3,Valentin Chmerkovskiy,TV Personality,Alabama,United States,48,Eliminated Week 7,10,True,0,7,11,0,AJ McLean,1,0,
29,Nelly,9,24.0,3,Daniella Karagach,Singer/Rapper,Texas,United States,45,3rd Place,3,True,1,11,11,0,AJ McLean,1,0,24.0
29,Nev Schulman,9,28.9998,3,Jenna Johnson,Producer,New York,United States,35,2nd Place,2,True,1,11,11,0,AJ McLean,1,0,28.9998
29,Skai Jackson,9,28.9998,3,Alan Bersten,Actor/Actress,New York,United States,18,Eliminated Week 10,5,True,1,10,11,0,AJ McLean,1,0,28.9998
29,Veron Davis,9,0.0,3,Peta Murgatroyd,Athlete,Washington D.C.,United States,36,Eliminated Week 6,11,True,0,6,11,0,AJ McLean,1,0,
29,AJ McLean,10,0.0,3,Cheryl Burke,Singer/Rapper,Florida,United States,42,Eliminated Week 9,7,True,0,9,11,0,Johnny Weir; Skai Jackson,1,0,
29,Anne Heche,10,0.0,3,Keo Motsepe,Actor/Actress,Ohio,United States,51,Eliminated Week 4,13,True,0,4,11,0,Johnny Weir; Skai Jackson,1,0,
29,Carole Baskin,10,0.0,3,Pasha Pashkov,TV Personality,Texas,United States,59,Eliminated Week 3,14,True,0,3,11,0,Johnny Weir; Skai Jackson,1,0,
29,Charles Oakley,10,0.0,3,Emma Slater,Athlete,Ohio,United States,56,Eliminated Week 2,15,True,0,2,11,0,Johnny Weir; Skai Jackson,1,0,
29,Chrishell Stause,10,0.0,3,Gleb Savchenko,Actor/Actress,Kentucky,United States,39,Eliminated Week 8,8,True,0,8,11,0,Johnny Weir; Skai Jackson,1,0,
29,Jeannie Mai,10,0.0,3,Brandon Armstrong,TV Personality,California,United States,41,Withdrew,9,True,0,7,11,0,Johnny Weir; Skai Jackson,1,0,
29,Jesse Metcalfe,10,0.0,3,Sharna Burgess,Actor/Actress,California,United States,41,Eliminated Week 5,12,True,0,5,11,0,Johnny Weir; Skai Jackson,1,0,
29,Johnny Weir,10,28.5,3,Britt Stewart,Athlete,Pennsylvania,United States,36,Eliminated Week 10,6,True,1,10,11,1,Johnny Weir; Skai Jackson,1,0,28.5
29,Justina Machado,10,29.0,3,Sasha Farber,Actor/Actress,Illinois,United States,48,4th Place,4,True,1,11,11,0,Johnny Weir; Skai Jackson,1,0,29.0
29,Kaitlyn Bristowe,10,30.0,3,Artem Chigvintsev,TV Personality,,Canada,35,1st Place,1,True,1,11,11,0,Johnny Weir; Skai Jackson,1,0,30.0
29,Monica Aldama,10,0.0,3,Valentin Chmerkovskiy,TV Personality,Alabama,United States,48,Eliminated Week 7,10,True,0,7,11,0,Johnny Weir; Skai Jackson,1,0,
29,Nelly,10,28.0,3,Daniella Karagach,Singer/Rapper,Texas,United States,45,3rd Place,3,True,1,11,11,0,Johnny Weir; Skai Jackson,1,0,28.0
29,Nev Schulman,10,30.0,3,Jenna Johnson,Producer,New York,United States,35,2nd Place,2,True,1,11,11,0,Johnny Weir; Skai Jackson,1,0,30.0
29,Skai Jackson,10,28.5,3,Alan Bersten,Actor/Actress,New York,United States,18,Eliminated Week 10,5,True,1,10,11,1,Johnny Weir; Skai Jackson,1,0,28.5
29,Veron Davis,10,0.0,3,Peta Murgatroyd,Athlete,Washington D.C.,United States,36,Eliminated Week 6,11,True,0,6,11,0,Johnny Weir; Skai Jackson,1,0,
29,AJ McLean,11,0.0,3,Cheryl Burke,Singer/Rapper,Florida,United States,42,Eliminated Week 9,7,True,0,9,11,0,,0,1,
29,Anne Heche,11,0.0,3,Keo Motsepe,Actor/Actress,Ohio,United States,51,Eliminated Week 4,13,True,0,4,11,0,,0,1,
29,Carole Baskin,11,0.0,3,Pasha Pashkov,TV Personality,Texas,United States,59,Eliminated Week 3,14,True,0,3,11,0,,0,1,
29,Charles Oakley,11,0.0,3,Emma Slater,Athlete,Ohio,United States,56,Eliminated Week 2,15,True,0,2,11,0,,0,1,
29,Chrishell Stause,11,0.0,3,Gleb Savchenko,Actor/Actress,Kentucky,United States,39,Eliminated Week 8,8,True,0,8,11,0,,0,1,
29,Jeannie Mai,11,0.0,3,Brandon Armstrong,TV Personality,California,United States,41,Withdrew,9,True,0,7,11,0,,0,1,
29,Jesse Metcalfe,11,0.0,3,Sharna Burgess,Actor/Actress,California,United States,41,Eliminated Week 5,12,True,0,5,11,0,,0,1,
29,Johnny Weir,11,0.0,3,Britt Stewart,Athlete,Pennsylvania,United States,36,Eliminated Week 10,6,True,0,10,11,0,,0,1,
29,Justina Machado,11,30.0,3,Sasha Farber,Actor/Actress,Illinois,United States,48,4th Place,4,True,1,11,11,0,,0,1,30.0
29,Kaitlyn Bristowe,11,30.0,3,Artem Chigvintsev,TV Personality,,Canada,35,1st Place,1,True,1,11,11,0,,0,1,30.0
29,Monica Aldama,11,0.0,3,Valentin Chmerkovskiy,TV Personality,Alabama,United States,48,Eliminated Week 7,10,True,0,7,11,0,,0,1,
29,Nelly,11,28.5,3,Daniella Karagach,Singer/Rapper,Texas,United States,45,3rd Place,3,True,1,11,11,0,,0,1,28.5
29,Nev Schulman,11,30.0,3,Jenna Johnson,Producer,New York,United States,35,2nd Place,2,True,1,11,11,0,,0,1,30.0
29,Skai Jackson,11,0.0,3,Alan Bersten,Actor/Actress,New York,United States,18,Eliminated Week 10,5,True,0,10,11,0,,0,1,
29,Veron Davis,11,0.0,3,Peta Murgatroyd,Athlete,Washington D.C.,United States,36,Eliminated Week 6,11,True,0,6,11,0,,0,1,
30,Amanda Kloots,1,28.0,4,Alan Bersten,TV Personality,Ohio,United States,39,4th Place,4,True,1,10,10,0,,0,1,28.0
30,Brian Austin Green,1,24.0,4,Sharna Burgess,Actor/Actress,California,United States,48,Eliminated Week 4,13,True,1,4,10,0,,0,1,24.0
30,Christine Chiu,1,25.0,4,Pasha Pashkov,TV Personality,,Taiwan China,38,Eliminated Week 3,14,True,1,3,10,0,,0,1,25.0
30,Cody Rigsby,1,24.0,4,Cheryl Burke,Fitness Instructor,California,United States,34,3rd Place,3,True,1,10,10,0,,0,1,24.0
30,Iman Shumpert,1,21.0,4,Daniella Karagach,Athlete,Illinois,United States,31,1st Place,1,True,1,10,10,0,,0,1,21.0
30,Jimmie Allen,1,22.0,4,Emma Slater,Singer/Rapper,Delaware,United States,36,Eliminated Week 8,7,True,1,8,10,0,,0,1,22.0
30,JoJo Siwa,1,29.0,4,Jenna Johnson,Social Media Personality,Nebraska,United States,18,2nd Place,2,True,1,10,10,0,,0,1,29.0
30,Kenya Moore,1,26.0,4,Brandon Armstrong,TV Personality,Michigan,United States,50,Eliminated Week 6,10,True,1,6,10,0,,0,1,26.0
30,Martin Kove,1,13.0,4,Britt Stewart,Actor/Actress,New York,United States,75,Eliminated Week 2,15,True,1,2,10,0,,0,1,13.0
30,Matt James,1,24.0,4,Lindsay Arnold,Athlete,North Carolina,United States,29,Eliminated Week 4,12,True,1,4,10,0,,0,1,24.0
30,Melanie C,1,27.0,4,Gleb Savchenko,Singer/Rapper,,England,47,Eliminated Week 5,11,True,1,5,10,0,,0,1,27.0
30,Melora Hardin,1,26.0,4,Artem Chigvintsev,Actor/Actress,Texas,United States,54,Eliminated Week 9,6,True,1,9,10,0,,0,1,26.0
30,"Mike ""The Miz"" Mizanin",1,24.0,4,Witney Carson,Athlete,Ohio,United States,40,Eliminated Week 7,9,True,1,7,10,0,,0,1,24.0
30,Olivia Jade,1,25.0,4,Valentin Chmerkovskiy,Social Media Personality,California,United States,21,Eliminated Week 8,8,True,1,8,10,0,,0,1,25.0
30,Suni Lee,1,28.0,4,Sasha Farber,Athlete,Minnesota,United States,18,Eliminated Week 9,5,True,1,9,10,0,,0,1,28.0
30,Amanda Kloots,2,32.0,4,Alan Bersten,TV Personality,Ohio,United States,39,4th Place,4,True,1,10,10,0,Martin Kove,1,0,32.0
30,Brian Austin Green,2,23.0,4,Sharna Burgess,Actor/Actress,California,United States,48,Eliminated Week 4,13,True,1,4,10,0,Martin Kove,1,0,23.0
30,Christine Chiu,2,24.0,4,Pasha Pashkov,TV Personality,,Taiwan China,38,Eliminated Week 3,14,True,1,3,10,0,Martin Kove,1,0,24.0
30,Cody Rigsby,2,24.0,4,Cheryl Burke,Fitness Instructor,California,United States,34,3rd Place,3,True,1,10,10,0,Martin Kove,1,0,24.0
30,Iman Shumpert,2,25.0,4,Daniella Karagach,Athlete,Illinois,United States,31,1st Place,1,True,1,10,10,0,Martin Kove,1,0,25.0
30,Jimmie Allen,2,27.0,4,Emma Slater,Singer/Rapper,Delaware,United States,36,Eliminated Week 8,7,True,1,8,10,0,Martin Kove,1,0,27.0
30,JoJo Siwa,2,31.0,4,Jenna Johnson,Social Media Personality,Nebraska,United States,18,2nd Place,2,True,1,10,10,0,Martin Kove,1,0,31.0
30,Kenya Moore,2,24.0,4,Brandon Armstrong,TV Personality,Michigan,United States,50,Eliminated Week 6,10,True,1,6,10,0,Martin Kove,1,0,24.0
30,Martin Kove,2,15.0,4,Britt Stewart,Actor/Actress,New York,United States,75,Eliminated Week 2,15,True,1,2,10,1,Martin Kove,1,0,15.0
30,Matt James,2,22.0,4,Lindsay Arnold,Athlete,North Carolina,United States,29,Eliminated Week 4,12,True,1,4,10,0,Martin Kove,1,0,22.0
30,Melanie C,2,30.0,4,Gleb Savchenko,Singer/Rapper,,England,47,Eliminated Week 5,11,True,1,5,10,0,Martin Kove,1,0,30.0
30,Melora Hardin,2,27.0,4,Artem Chigvintsev,Actor/Actress,Texas,United States,54,Eliminated Week 9,6,True,1,9,10,0,Martin Kove,1,0,27.0
30,"Mike ""The Miz"" Mizanin",2,26.0,4,Witney Carson,Athlete,Ohio,United States,40,Eliminated Week 7,9,True,1,7,10,0,Martin Kove,1,0,26.0
30,Olivia Jade,2,27.0,4,Valentin Chmerkovskiy,Social Media Personality,California,United States,21,Eliminated Week 8,8,True,1,8,10,0,Martin Kove,1,0,27.0
30,Suni Lee,2,28.0,4,Sasha Farber,Athlete,Minnesota,United States,18,Eliminated Week 9,5,True,1,9,10,0,Martin Kove,1,0,28.0
30,Amanda Kloots,3,24.0,3,Alan Bersten,TV Personality,Ohio,United States,39,4th Place,4,True,1,10,10,0,Christine Chiu,1,0,24.0
30,Brian Austin Green,3,19.0,3,Sharna Burgess,Actor/Actress,California,United States,48,Eliminated Week 4,13,True,1,4,10,0,Christine Chiu,1,0,19.0
30,Christine Chiu,3,21.0,3,Pasha Pashkov,TV Personality,,Taiwan China,38,Eliminated Week 3,14,True,1,3,10,1,Christine Chiu,1,0,21.0
30,Cody Rigsby,3,18.0,3,Cheryl Burke,Fitness Instructor,California,United States,34,3rd Place,3,True,1,10,10,0,Christine Chiu,1,0,18.0
30,Iman Shumpert,3,19.0,3,Daniella Karagach,Athlete,Illinois,United States,31,1st Place,1,True,1,10,10,0,Christine Chiu,1,0,19.0
30,Jimmie Allen,3,20.0,3,Emma Slater,Singer/Rapper,Delaware,United States,36,Eliminated Week 8,7,True,1,8,10,0,Christine Chiu,1,0,20.0
30,JoJo Siwa,3,24.0,3,Jenna Johnson,Social Media Personality,Nebraska,United States,18,2nd Place,2,True,1,10,10,0,Christine Chiu,1,0,24.0
30,Kenya Moore,3,21.0,3,Brandon Armstrong,TV Personality,Michigan,United States,50,Eliminated Week 6,10,True,1,6,10,0,Christine Chiu,1,0,21.0
30,Martin Kove,3,0.0,3,Britt Stewart,Actor/Actress,New York,United States,75,Eliminated Week 2,15,True,0,2,10,0,Christine Chiu,1,0,
30,Matt James,3,20.0,3,Lindsay Arnold,Athlete,North Carolina,United States,29,Eliminated Week 4,12,True,1,4,10,0,Christine Chiu,1,0,20.0
30,Melanie C,3,22.0,3,Gleb Savchenko,Singer/Rapper,,England,47,Eliminated Week 5,11,True,1,5,10,0,Christine Chiu,1,0,22.0
30,Melora Hardin,3,23.0,3,Artem Chigvintsev,Actor/Actress,Texas,United States,54,Eliminated Week 9,6,True,1,9,10,0,Christine Chiu,1,0,23.0
30,"Mike ""The Miz"" Mizanin",3,22.0,3,Witney Carson,Athlete,Ohio,United States,40,Eliminated Week 7,9,True,1,7,10,0,Christine Chiu,1,0,22.0
30,Olivia Jade,3,24.0,3,Valentin Chmerkovskiy,Social Media Personality,California,United States,21,Eliminated Week 8,8,True,1,8,10,0,Christine Chiu,1,0,24.0
30,Suni Lee,3,21.0,3,Sasha Farber,Athlete,Minnesota,United States,18,Eliminated Week 9,5,True,1,9,10,0,Christine Chiu,1,0,21.0
30,Amanda Kloots,4,34.0,4,Alan Bersten,TV Personality,Ohio,United States,39,4th Place,4,True,1,10,10,0,Brian Austin Green; Matt James,1,0,34.0
30,Brian Austin Green,4,26.0,4,Sharna Burgess,Actor/Actress,California,United States,48,Eliminated Week 4,13,True,1,4,10,1,Brian Austin Green; Matt James,1,0,26.0
30,Christine Chiu,4,0.0,4,Pasha Pashkov,TV Personality,,Taiwan China,38,Eliminated Week 3,14,True,0,3,10,0,Brian Austin Green; Matt James,1,0,
30,Cody Rigsby,4,29.0,4,Cheryl Burke,Fitness Instructor,California,United States,34,3rd Place,3,True,1,10,10,0,Brian Austin Green; Matt James,1,0,29.0
30,Iman Shumpert,4,31.5,4,Daniella Karagach,Athlete,Illinois,United States,31,1st Place,1,True,1,10,10,0,Brian Austin Green; Matt James,1,0,31.5
30,Jimmie Allen,4,32.5,4,Emma Slater,Singer/Rapper,Delaware,United States,36,Eliminated Week 8,7,True,1,8,10,0,Brian Austin Green; Matt James,1,0,32.5
30,JoJo Siwa,4,35.0,4,Jenna Johnson,Social Media Personality,Nebraska,United States,18,2nd Place,2,True,1,10,10,0,Brian Austin Green; Matt James,1,0,35.0
30,Kenya Moore,4,29.5,4,Brandon Armstrong,TV Personality,Michigan,United States,50,Eliminated Week 6,10,True,1,6,10,0,Brian Austin Green; Matt James,1,0,29.5
30,Martin Kove,4,0.0,4,Britt Stewart,Actor/Actress,New York,United States,75,Eliminated Week 2,15,True,0,2,10,0,Brian Austin Green; Matt James,1,0,
30,Matt James,4,28.5,4,Lindsay Arnold,Athlete,North Carolina,United States,29,Eliminated Week 4,12,True,1,4,10,1,Brian Austin Green; Matt James,1,0,28.5
30,Melanie C,4,33.0,4,Gleb Savchenko,Singer/Rapper,,England,47,Eliminated Week 5,11,True,1,5,10,0,Brian Austin Green; Matt James,1,0,33.0
30,Melora Hardin,4,36.5,4,Artem Chigvintsev,Actor/Actress,Texas,United States,54,Eliminated Week 9,6,True,1,9,10,0,Brian Austin Green; Matt James,1,0,36.5
30,"Mike ""The Miz"" Mizanin",4,32.5,4,Witney Carson,Athlete,Ohio,United States,40,Eliminated Week 7,9,True,1,7,10,0,Brian Austin Green; Matt James,1,0,32.5
30,Olivia Jade,4,35.0,4,Valentin Chmerkovskiy,Social Media Personality,California,United States,21,Eliminated Week 8,8,True,1,8,10,0,Brian Austin Green; Matt James,1,0,35.0
30,Suni Lee,4,34.0,4,Sasha Farber,Athlete,Minnesota,United States,18,Eliminated Week 9,5,True,1,9,10,0,Brian Austin Green; Matt James,1,0,34.0
30,Amanda Kloots,5,39.0,4,Alan Bersten,TV Personality,Ohio,United States,39,4th Place,4,True,1,10,10,0,Melanie C,1,0,39.0
30,Brian Austin Green,5,0.0,4,Sharna Burgess,Actor/Actress,California,United States,48,Eliminated Week 4,13,True,0,4,10,0,Melanie C,1,0,
30,Christine Chiu,5,0.0,4,Pasha Pashkov,TV Personality,,Taiwan China,38,Eliminated Week 3,14,True,0,3,10,0,Melanie C,1,0,
30,Cody Rigsby,5,32.0,4,Cheryl Burke,Fitness Instructor,California,United States,34,3rd Place,3,True,1,10,10,0,Melanie C,1,0,32.0
30,Iman Shumpert,5,28.0,4,Daniella Karagach,Athlete,Illinois,United States,31,1st Place,1,True,1,10,10,0,Melanie C,1,0,28.0
30,Jimmie Allen,5,34.0,4,Emma Slater,Singer/Rapper,Delaware,United States,36,Eliminated Week 8,7,True,1,8,10,0,Melanie C,1,0,34.0
30,JoJo Siwa,5,40.0,4,Jenna Johnson,Social Media Personality,Nebraska,United States,18,2nd Place,2,True,1,10,10,0,Melanie C,1,0,40.0
30,Kenya Moore,5,36.0,4,Brandon Armstrong,TV Personality,Michigan,United States,50,Eliminated Week 6,10,True,1,6,10,0,Melanie C,1,0,36.0
30,Martin Kove,5,0.0,4,Britt Stewart,Actor/Actress,New York,United States,75,Eliminated Week 2,15,True,0,2,10,0,Melanie C,1,0,
30,Matt James,5,0.0,4,Lindsay Arnold,Athlete,North Carolina,United States,29,Eliminated Week 4,12,True,0,4,10,0,Melanie C,1,0,
30,Melanie C,5,36.0,4,Gleb Savchenko,Singer/Rapper,,England,47,Eliminated Week 5,11,True,1,5,10,1,Melanie C,1,0,36.0
30,Melora Hardin,5,36.0,4,Artem Chigvintsev,Actor/Actress,Texas,United States,54,Eliminated Week 9,6,True,1,9,10,0,Melanie C,1,0,36.0
30,"Mike ""The Miz"" Mizanin",5,32.0,4,Witney Carson,Athlete,Ohio,United States,40,Eliminated Week 7,9,True,1,7,10,0,Melanie C,1,0,32.0
30,Olivia Jade,5,36.0,4,Valentin Chmerkovskiy,Social Media Personality,California,United States,21,Eliminated Week 8,8,True,1,8,10,0,Melanie C,1,0,36.0
30,Suni Lee,5,36.0,4,Sasha Farber,Athlete,Minnesota,United States,18,Eliminated Week 9,5,True,1,9,10,0,Melanie C,1,0,36.0
30,Amanda Kloots,6,38.0,4,Alan Bersten,TV Personality,Ohio,United States,39,4th Place,4,True,1,10,10,0,Kenya Moore,1,0,38.0
30,Brian Austin Green,6,0.0,4,Sharna Burgess,Actor/Actress,California,United States,48,Eliminated Week 4,13,True,0,4,10,0,Kenya Moore,1,0,
30,Christine Chiu,6,0.0,4,Pasha Pashkov,TV Personality,,Taiwan China,38,Eliminated Week 3,14,True,0,3,10,0,Kenya Moore,1,0,
30,Cody Rigsby,6,36.0,4,Cheryl Burke,Fitness Instructor,California,United States,34,3rd Place,3,True,1,10,10,0,Kenya Moore,1,0,36.0
30,Iman Shumpert,6,40.0,4,Daniella Karagach,Athlete,Illinois,United States,31,1st Place,1,True,1,10,10,0,Kenya Moore,1,0,40.0
30,Jimmie Allen,6,38.0,4,Emma Slater,Singer/Rapper,Delaware,United States,36,Eliminated Week 8,7,True,1,8,10,0,Kenya Moore,1,0,38.0
30,JoJo Siwa,6,40.0,4,Jenna Johnson,Social Media Personality,Nebraska,United States,18,2nd Place,2,True,1,10,10,0,Kenya Moore,1,0,40.0
30,Kenya Moore,6,32.0,4,Brandon Armstrong,TV Personality,Michigan,United States,50,Eliminated Week 6,10,True,1,6,10,1,Kenya Moore,1,0,32.0
30,Martin Kove,6,0.0,4,Britt Stewart,Actor/Actress,New York,United States,75,Eliminated Week 2,15,True,0,2,10,0,Kenya Moore,1,0,
30,Matt James,6,0.0,4,Lindsay Arnold,Athlete,North Carolina,United States,29,Eliminated Week 4,12,True,0,4,10,0,Kenya Moore,1,0,
30,Melanie C,6,0.0,4,Gleb Savchenko,Singer/Rapper,,England,47,Eliminated Week 5,11,True,0,5,10,0,Kenya Moore,1,0,
30,Melora Hardin,6,34.0,4,Artem Chigvintsev,Actor/Actress,Texas,United States,54,Eliminated Week 9,6,True,1,9,10,0,Kenya Moore,1,0,34.0
30,"Mike ""The Miz"" Mizanin",6,34.0,4,Witney Carson,Athlete,Ohio,United States,40,Eliminated Week 7,9,True,1,7,10,0,Kenya Moore,1,0,34.0
30,Olivia Jade,6,36.0,4,Valentin Chmerkovskiy,Social Media Personality,California,United States,21,Eliminated Week 8,8,True,1,8,10,0,Kenya Moore,1,0,36.0
30,Suni Lee,6,36.0,4,Sasha Farber,Athlete,Minnesota,United States,18,Eliminated Week 9,5,True,1,9,10,0,Kenya Moore,1,0,36.0
30,Amanda Kloots,7,34.0,4,Alan Bersten,TV Personality,Ohio,United States,39,4th Place,4,True,1,10,10,0,"Mike ""The Miz"" Mizanin",1,0,34.0
30,Brian Austin Green,7,0.0,4,Sharna Burgess,Actor/Actress,California,United States,48,Eliminated Week 4,13,True,0,4,10,0,"Mike ""The Miz"" Mizanin",1,0,
30,Christine Chiu,7,0.0,4,Pasha Pashkov,TV Personality,,Taiwan China,38,Eliminated Week 3,14,True,0,3,10,0,"Mike ""The Miz"" Mizanin",1,0,
30,Cody Rigsby,7,36.0,4,Cheryl Burke,Fitness Instructor,California,United States,34,3rd Place,3,True,1,10,10,0,"Mike ""The Miz"" Mizanin",1,0,36.0
30,Iman Shumpert,7,34.0,4,Daniella Karagach,Athlete,Illinois,United States,31,1st Place,1,True,1,10,10,0,"Mike ""The Miz"" Mizanin",1,0,34.0
30,Jimmie Allen,7,38.0,4,Emma Slater,Singer/Rapper,Delaware,United States,36,Eliminated Week 8,7,True,1,8,10,0,"Mike ""The Miz"" Mizanin",1,0,38.0
30,JoJo Siwa,7,39.0,4,Jenna Johnson,Social Media Personality,Nebraska,United States,18,2nd Place,2,True,1,10,10,0,"Mike ""The Miz"" Mizanin",1,0,39.0
30,Kenya Moore,7,0.0,4,Brandon Armstrong,TV Personality,Michigan,United States,50,Eliminated Week 6,10,True,0,6,10,0,"Mike ""The Miz"" Mizanin",1,0,
30,Martin Kove,7,0.0,4,Britt Stewart,Actor/Actress,New York,United States,75,Eliminated Week 2,15,True,0,2,10,0,"Mike ""The Miz"" Mizanin",1,0,
30,Matt James,7,0.0,4,Lindsay Arnold,Athlete,North Carolina,United States,29,Eliminated Week 4,12,True,0,4,10,0,"Mike ""The Miz"" Mizanin",1,0,
30,Melanie C,7,0.0,4,Gleb Savchenko,Singer/Rapper,,England,47,Eliminated Week 5,11,True,0,5,10,0,"Mike ""The Miz"" Mizanin",1,0,
30,Melora Hardin,7,38.0,4,Artem Chigvintsev,Actor/Actress,Texas,United States,54,Eliminated Week 9,6,True,1,9,10,0,"Mike ""The Miz"" Mizanin",1,0,38.0
30,"Mike ""The Miz"" Mizanin",7,32.0,4,Witney Carson,Athlete,Ohio,United States,40,Eliminated Week 7,9,True,1,7,10,1,"Mike ""The Miz"" Mizanin",1,0,32.0
30,Olivia Jade,7,42.0,4,Valentin Chmerkovskiy,Social Media Personality,California,United States,21,Eliminated Week 8,8,True,1,8,10,0,"Mike ""The Miz"" Mizanin",1,0,42.0
30,Suni Lee,7,34.0,4,Sasha Farber,Athlete,Minnesota,United States,18,Eliminated Week 9,5,True,1,9,10,0,"Mike ""The Miz"" Mizanin",1,0,34.0
30,Amanda Kloots,8,42.0,4,Alan Bersten,TV Personality,Ohio,United States,39,4th Place,4,True,1,10,10,0,Jimmie Allen; Olivia Jade,1,0,42.0
30,Brian Austin Green,8,0.0,4,Sharna Burgess,Actor/Actress,California,United States,48,Eliminated Week 4,13,True,0,4,10,0,Jimmie Allen; Olivia Jade,1,0,
30,Christine Chiu,8,0.0,4,Pasha Pashkov,TV Personality,,Taiwan China,38,Eliminated Week 3,14,True,0,3,10,0,Jimmie Allen; Olivia Jade,1,0,
30,Cody Rigsby,8,38.0,4,Cheryl Burke,Fitness Instructor,California,United States,34,3rd Place,3,True,1,10,10,0,Jimmie Allen; Olivia Jade,1,0,38.0
30,Iman Shumpert,8,35.0,4,Daniella Karagach,Athlete,Illinois,United States,31,1st Place,1,True,1,10,10,0,Jimmie Allen; Olivia Jade,1,0,35.0
30,Jimmie Allen,8,32.0,4,Emma Slater,Singer/Rapper,Delaware,United States,36,Eliminated Week 8,7,True,1,8,10,1,Jimmie Allen; Olivia Jade,1,0,32.0
30,JoJo Siwa,8,41.0,4,Jenna Johnson,Social Media Personality,Nebraska,United States,18,2nd Place,2,True,1,10,10,0,Jimmie Allen; Olivia Jade,1,0,41.0
30,Kenya Moore,8,0.0,4,Brandon Armstrong,TV Personality,Michigan,United States,50,Eliminated Week 6,10,True,0,6,10,0,Jimmie Allen; Olivia Jade,1,0,
30,Martin Kove,8,0.0,4,Britt Stewart,Actor/Actress,New York,United States,75,Eliminated Week 2,15,True,0,2,10,0,Jimmie Allen; Olivia Jade,1,0,
30,Matt James,8,0.0,4,Lindsay Arnold,Athlete,North Carolina,United States,29,Eliminated Week 4,12,True,0,4,10,0,Jimmie Allen; Olivia Jade,1,0,
